artist,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
Nirvana,Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,,0.256,0.641,1,-10.283,1,0.0552,0.0329,0.0853,0.382,203.006,281160,
Various Artists,"Go Hard, Go Home (feat. Giz, Swellz & Choppa)",0Cw5iiA8OHWIhuIIA8u8N5,,0.595,0.714,1,-5.705,1,0.0609,0.0,0.08,0.141,88.449,325333,
XXXTENTACION,Look At Me!,7floNISpH8VF4z4459Qo18,,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,126346,
Gunna,pushin P (feat. Young Thug),3LnpBazWpD31QMTn6LgVGv,,0.773,0.422,1,-4.572,0,0.187,0.00693,0.129,0.488,77.502,136267,
Lil Baby,Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,,0.963,0.346,5,-9.309,0,0.53,0.0,0.108,0.562,119.957,142273,
Drake,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6,,0.849,0.424,5,-9.579,0,0.324,0.0,0.0834,0.153,145.887,242966,
Drake,Wants and Needs (feat. Lil Baby),65OVbaJR5O1RmwOQx0875b,,0.578,0.449,1,-6.349,1,0.286,2.17e-06,0.119,0.1,136.006,192956,
Trippie Redd,Miss The Rage (feat. Playboi Carti),2BITQ360Knh6qNAOqR7Dyq,,0.584,0.859,8,-5.616,1,0.121,0.0,0.847,0.369,77.005,236883,
Jack Harlow,Tyler Herro,4DuUwzP4ALMqpquHU0ltAB,,0.794,0.756,5,-7.16,0,0.136,0.0,0.247,0.775,123.066,156498,
Metro Boomin,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,,0.901,0.464,5,-9.789,0,0.0645,1.71e-05,0.238,0.638,109.004,203267,
Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,,0.736,0.704,3,-7.409,0,0.0615,0.0,0.0501,0.894,149.995,212000,
JAY-Z,Numb / Encore,5sNESr6pQfIhL3krM8CtZn,,0.687,0.793,2,-4.254,1,0.166,0.0,0.582,0.751,107.045,205733,
itssvd,Losing Interest,55XrFge2dEZwYzNl128DwN,,0.753,0.355,8,-13.295,0,0.0898,0.87,0.122,0.506,111.863,120547,
XXXTENTACION,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,,0.734,0.57,7,-7.066,0,0.133,2.14e-05,0.112,0.689,129.953,95467,
XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,,0.592,0.457,9,-6.081,0,0.0603,0.000331,0.146,0.225,146.04,110886,
Tevvez,Glimmer of hope,02p8XmQFdXsIlJ5x7kUjx6,,0.39,0.568,4,-8.439,0,0.0288,0.945,0.162,0.0371,145.065,176280,
Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,,0.808,0.745,10,-5.26,0,0.342,0.0,0.292,0.829,165.995,210800,
MGMT,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,,0.705,0.712,6,-6.156,1,0.0385,0.000855,0.1,0.62,97.512,299960,
Chief Keef,Love Sosa,01Lr5YepbgjXAWR9iOEyH1,,0.772,0.413,0,-8.193,0,0.089,0.0,0.111,0.211,131.965,246213,
Always Mirin,Only Girl,16y5Nc3XOpy7HRCt0lXusf,,0.556,0.842,7,-4.251,1,0.0517,8.58e-06,0.571,0.696,168.816,138817,
Roughronny,Outside zyzz edit,3FkqcaNJO3YkRn2pZ2neGn,,0.447,0.917,5,-3.543,0,0.0458,0.322,0.129,0.327,180.032,139598,
Roughronny,pull up,4FZuD1YBZHVfkLLECYtPqJ,,0.498,0.914,10,-3.472,0,0.0876,1.94e-05,0.396,0.511,174.907,131692,
Yosuf,You're On My Mind Broe,3Owunpwpt5OauLUJKz3rtS,,0.454,0.927,5,-1.779,0,0.36,0.0,0.359,0.462,180.048,124056,
Ghost Stories,Lake Of Fire,0ri3xd7X6jvJQTz9T6IE7l,,0.489,0.915,10,-2.248,0,0.084,0.000257,0.0767,0.23,149.96,236800,
Linkin Park,Faint,7AB0cUXnzuSlAnyHOqmrZr,,0.554,0.978,4,-3.554,1,0.131,0.0,0.0731,0.594,135.095,162600,
Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,,0.589,0.89,4,-3.719,0,0.0603,0.00082,0.201,0.692,90.598,199907,
Mr.Kitty,After Dark,2LKOHdMsL0K9KwcPRlJK2v,,0.585,0.595,8,-10.444,1,0.0328,0.266,0.0837,0.039,140.037,259147,
Bungus,Money So Big Slowed,3bQgimdOgZRkk1yYfQQFop,,0.628,0.394,11,-9.716,1,0.0784,0.979,0.12,0.761,116.759,149040,
prodby668,prolly my spookiest beat (slowed + reverb),0UYUdfqkHplLojTuEKMqtC,,0.733,0.642,1,-11.022,1,0.0435,0.623,0.109,0.376,124.5,141510,
Maissouille,La Grande Embrouille,0ozyvtiQiApIfdqOyQ8IDC,,0.606,0.995,7,-2.156,1,0.43,0.0206,0.419,0.244,99.958,218400,
Rihanna,S&M,7ySUcLPVX7KudhnmNcgY2D,,0.769,0.684,1,-5.019,1,0.0411,0.000125,0.0887,0.835,127.972,243600,
Various Artists,Last Breath,4Arjo1XR9qXsLstvU9fFV3,,0.675,0.758,4,-4.589,0,0.0368,0.00177,0.377,0.152,89.982,239800,
Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,,0.585,0.909,8,-6.474,1,0.0707,9.7e-05,0.119,0.758,93.372,210747,
Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",2vkNA9I029dTwX0y6d59Sc,,0.827,0.717,11,-7.755,0,0.111,0.000523,0.0511,0.772,123.987,209032,
Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",6yvxu91deFKt3X1QoV6qMv,,0.608,0.757,2,-6.945,1,0.164,0.00216,0.259,0.625,124.078,279677,
Anirudh Ravichander,"Private Party (From ""Don"")",6eYsOcDdB5b6rTO5ubMxeV,,0.862,0.886,10,-5.423,0,0.123,1.33e-06,0.0565,0.896,124.031,216774,
A.R. Rahman,"Adheeraa (From ""Cobra"")",4381FmKZc1uT2zzhBiknH7,,0.722,0.859,6,-8.143,0,0.039,7.39e-05,0.0929,0.562,110.969,259139,
Thaman S,Bimbilikki Pilapi,1Hdz67JES35Z4h3Yd4PXvV,,0.645,0.947,11,-7.239,0,0.238,2.26e-06,0.463,0.823,156.828,247000,
Siddhu Kumar,"Adipoli (From ""Think Originals"")",1rvJahl2EPy25dSsBNzTr4,,0.573,0.6,0,-7.751,1,0.3,7.65e-06,0.15,0.706,149.982,172750,
G. V. Prakash,Otha Sollaala,7lnRiEP7BHXuILXNY9MH8f,,0.707,0.925,4,-5.675,0,0.185,0.000393,0.0748,0.956,79.932,238987,
Santhosh Dhayanidhi,Kutty Pattas,7AHKnQ6XB5l7GL4pTJWLZn,,0.895,0.467,5,-10.48,0,0.199,0.0,0.0802,0.742,132.955,239104,
Hiphop Tamizha,"Takkunu Takkunu - From ""Mr. Local""",4FL8i7miD18FuMN08XGKcM,,0.811,0.587,8,-10.091,1,0.0872,0.0,0.173,0.758,110.027,212727,
Thaman S,Kalasala Kalasala,2PcgMmmhIZA83kwIYEjR8f,,0.69,0.895,11,-7.328,0,0.17,0.0282,0.228,0.835,154.928,251813,
Vivek - Mervin,"Jai Sulthan - From ""Sulthan""",7crGzxRqI5pMZAjZgF9uu2,,0.722,0.86,0,-3.713,0,0.205,0.0,0.114,0.814,80.004,246000,
Anirudh Ravichander,"Jalabulajangu (From ""Don"")",4HdzYTQiouB9BVYX7JOrhh,,0.635,0.823,7,-5.437,0,0.153,0.0,0.0481,0.457,151.047,202608,
Devi Sri Prasad,Saami Saami,397k2vS0xPDxKKVXV46KtV,,0.814,0.806,5,-6.461,0,0.296,0.000241,0.228,0.869,139.799,224016,
Dhee,Enjoy Enjaami,1baHxgYktT8eDdmtTozJF9,,0.856,0.709,3,-7.432,0,0.222,0.000209,0.225,0.856,110.009,279500,
Devi Sri Prasad,En Peeru Meenakumari,2ylshHMbSFJ2CavXuc8rtN,,0.894,0.899,10,-2.037,0,0.18,0.313,0.111,0.61,134.933,260040,
Yuvan Shankar Raja,Machi Open the Bottle,6YcBBZVKYYRirfeAt6BeGA,,0.485,0.92,5,-6.243,1,0.277,0.000339,0.216,0.767,169.944,285973,
Santhosh Narayanan,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")",2oNRoniEFnPdaCfkOQ9m0C,,0.79,0.74,10,-7.505,0,0.168,0.000165,0.523,0.948,133.526,247455,
A.R. Rahman,Mukkala Mukkabla,1qHQ6U2HSSddaH6LYs5M9t,,0.866,0.47,0,-15.404,1,0.127,0.00584,0.101,0.52,119.834,323344,
Yuvan Shankar Raja,No Money No Honey,7wduEoLSXYggQqimn5LEP0,,0.691,0.934,1,-3.408,1,0.185,0.000206,0.198,0.832,79.428,324267,
K,Kannitheevu Ponna,7qEHrdtSLnFdNOrRtLmN30,,0.651,0.751,4,-5.757,1,0.159,0.0,0.063,0.889,187.592,274307,
Vijay Antony,Pia.. Pia..,41jTngKME76TNpR6WSxAZV,,0.551,0.929,4,-8.051,0,0.229,0.000536,0.142,0.61,144.427,254280,
Uchana Amit,Top Tucker,3ibDXkPA4Ijz24UxbFcNMi,,0.802,0.537,5,-8.55,0,0.267,1.03e-05,0.0822,0.728,140.055,205714,
Hiphop Tamizha,Single Pasanga,4Xn3xgMPWSMIWuELgWpGbp,,0.753,0.895,6,-3.268,0,0.208,0.0,0.0696,0.864,138.043,224458,
Harris Jayaraj,Danga Maari Oodhari,3PK26tdYPKM3ZxEGVFZx7l,,0.648,0.677,7,-6.262,1,0.266,0.00071,0.024,0.548,112.546,342187,
D. Imman,Jingunamani,0YsBr7XFEapZmYeU5a9IFz,,0.804,0.815,0,-4.424,1,0.0539,0.000451,0.0948,0.968,120.009,258000,
Santhosh Narayanan,"Bujji (From ""Jagame Thandhiram"")",6rJhjykEkCqm3H64uALhhf,,0.901,0.845,1,-3.465,1,0.139,0.0,0.278,0.943,117.97,267203,
Vijay Antony,Chillax,3EPxiSj3RsjMMdKCM7pthV,,0.691,0.855,7,-6.841,1,0.161,5.37e-05,0.264,0.847,75.003,265853,
Abhishek C S,Yaathi Yaathi,36d0fy3TbyWFR4mth7hpVd,,0.749,0.863,6,-6.287,0,0.215,0.0,0.108,0.506,119.937,239750,
Jeeva,Hey Vaada Vaada,04ZEwmgy0nImMrtKbtveop,,0.766,0.772,8,-4.998,1,0.0632,0.000128,0.194,0.693,131.908,312440,
A.R. Rahman,Mersalaayitten,78R4fDeRrcoBIxL6uX4TnJ,,0.736,0.778,11,-6.728,0,0.0386,0.00174,0.0533,0.837,125.999,304000,
Harris Jayaraj,Aathangara Orathil,1ZbfvUHBfdODgIL70sk6XR,,0.935,0.643,10,-7.015,0,0.236,0.0,0.0997,0.465,98.984,264667,
Yuvan Shankar Raja,Nahna Na Nah,0TKh7b5rpmvydOl9FvSyXL,,0.803,0.594,8,-6.202,1,0.0381,0.00387,0.0767,0.593,92.007,267640,
Hiphop Tamizha,"Sivakumar Pondati - From ""Sivakumarin Sabadham""",6XPgCW18GiGg0scbMcdxgX,,0.765,0.901,1,-4.956,1,0.25,1.97e-05,0.0482,0.609,153.015,196212,
G. V. Prakash,Bittu Padam Di,3kKHUvSrR4wx3UhRb5bXaH,,0.659,0.896,4,-4.356,0,0.295,0.0,0.175,0.864,85.032,227680,
Harris Jayaraj,Rangola,6wVOOB9VyG0udgj4xhYWhq,,0.796,0.89,4,-7.742,0,0.0788,7.95e-06,0.0426,0.965,112.043,266040,
Vivek - Mervin,Heartukulla,6kNr36b85fjPsGVIIYhHvh,,0.778,0.927,2,-3.959,1,0.25,1.75e-06,0.0712,0.445,154.92,231484,
A.R. Rahman,Sonapareeya,5v7gCLVyLgpO5L6zdeXULd,,0.868,0.832,5,-7.067,0,0.0892,0.0,0.0982,0.808,120.191,249293,
Dhanush,"Chill Bro (From ""Pattas"")",1EKvufWHnlZbGZGMDg3NYR,,0.73,0.904,7,-4.223,1,0.247,0.000348,0.121,0.464,160.07,239990,
Harris Jayaraj,Adhaaru Adhaaru,0Ps7lWZdj1NAuyAVumclyC,,0.694,0.898,5,-6.007,0,0.208,2.64e-05,0.171,0.701,111.747,295558,
Yuvan Shankar Raja,Where Is the Party,45LZkeAJNMpiMCCBcb2sep,,0.55,0.92,1,-4.057,1,0.0564,0.000927,0.212,0.668,135.805,318507,
Sam C.S.,Tasakku Tasakku,3x5GBpM7Dy4gckH5a2VN0f,,0.643,0.763,0,-6.771,1,0.586,0.0,0.043,0.88,107.049,240140,
"Sajid-Wajid,Benny Dayal",Chalmaar,36ZHaZcuMJafQbLKshj28u,,0.841,0.802,0,-7.887,1,0.191,0.00215,0.0691,0.751,90.007,259069,
Hiphop Tamizha,"Oru Kuchi Oru Kulfi #TheSelfieSong - From ""Kalakalappu 2""",2UFCFbaNkwlQmWySJaGAFN,,0.786,0.866,10,-3.458,0,0.249,0.0,0.441,0.964,140.122,217465,
Vivek - Mervin,Guleba,2js9xBYSV4wNrVykUK5vgs,,0.766,0.936,5,-2.822,0,0.084,1.64e-06,0.806,0.305,128.013,277031,
Santhosh Narayanan,Vambula Thumbula,1hjSN26LvLcBrhObrNSQK1,,0.636,0.792,11,-5.354,1,0.329,0.00051,0.0528,0.711,120.822,304833,
Yash Narvekar,"Muqabla (From ""Street Dancer 3D"") [Tamil]",2IwpPKgQGzXIjGdJza2chX,,0.804,0.921,0,-3.036,1,0.0884,2.06e-06,0.361,0.501,120.002,176466,
A.R. Rahman,Aalaporaan Thamizhan,1CjXSN6vgWmniOCEycVFdN,,0.699,0.81,5,-7.087,1,0.057,0.00146,0.109,0.738,135.966,348373,
Harris Jayaraj,Nangaai,0T6z2mf5tb3kv208JXgPj9,,0.928,0.661,2,-7.341,1,0.0464,0.00104,0.338,0.584,129.029,276653,
Yuvan Shankar Raja,Per Vachaalum Vaikkaama,21r0QnhYxsxYUsoov5o0IF,,0.754,0.917,9,-4.049,1,0.118,0.926,0.0582,0.929,75.009,268400,
Hiphop Tamizha,Paisa Note,1SfZww9mRI9bWHqfvZItl1,,0.66,0.941,2,-5.647,1,0.26,0.00012,0.17,0.764,161.155,184637,
Nikhil,Naan Romba,3Eqe0yeDWicGdBeD56OEDm,,0.777,0.928,4,-4.1,0,0.206,0.0,0.292,0.954,130.054,245933,
D. Imman,Odi Odi Vilayada,4qf6wFvqzCV2mQUTlT7ZR7,,0.616,0.928,1,-3.618,1,0.158,5.04e-06,0.354,0.815,113.997,242227,
A.R. Rahman,Bigil Bigil Bigiluma,71MYQe743EBq3RvLqidTLi,,0.598,0.815,10,-8.281,0,0.108,0.925,0.0414,0.572,165.009,122256,
Tippu,"Inthadi (From ""Dhol"")",6miX8bDSsmn5Fq5NvoTo1q,,0.914,0.912,0,-7.071,0,0.133,0.000179,0.144,0.903,110.671,242600,
Hiphop Tamizha,Kuchi Mittai,57nldabnSPgRfGNFyddITw,,0.693,0.94,6,-4.38,0,0.0781,0.0,0.0497,0.879,144.994,251573,
Devi Sri Prasad,Daddy Mummy,2HhUUQvHfYOxlSGGuuMLuR,,0.881,0.842,1,-5.207,1,0.054,0.0067,0.0649,0.767,131.971,260855,
Rajesh Murugesan,Pistah,4fqnHukbktxx2OqL2rX6af,,0.623,0.762,6,-8.046,0,0.17,0.00225,0.103,0.702,171.911,146933,
D. Imman,"Dandanakka (From ""Romeo Juliet"")",72m5BKpkdE4tS7VojEVN3a,,0.672,0.933,7,-3.927,0,0.263,1.16e-05,0.802,0.816,154.852,260129,
Yuvan Shankar Raja,Rowdy Baby,5YtLIhAuPcNLkfHZto0MVV,,0.67,0.702,10,-8.192,0,0.198,0.00295,0.16,0.586,176.977,281440,
Yuvan Shankar Raja,Ammadi Aathadi,4I91lJWD0Fgbo1KQ0vHJlS,,0.732,0.823,10,-7.724,0,0.245,7.18e-05,0.0929,0.681,160.193,326069,
Vidyasagar,Appadi Podu,4tzRU8Fcu1uOqpddEcUOqe,,0.655,0.86,7,-4.432,1,0.169,0.0,0.0399,0.659,167.904,292400,
Mani Sharma,Aadungada Yennai Suththi,4C9Pw35gedSicSDkS2jm4e,,0.715,0.982,7,-5.345,1,0.205,1.22e-05,0.191,0.57,171.974,270533,
Yuvan Shankar Raja,Variya,5yg2zyq60SDNNskfpLIF53,,0.809,0.835,5,-7.454,0,0.375,0.0403,0.165,0.74,77.49,204000,
Srikanth Deva,Ada Ennatha Solvenungo,17t8w97umtBmeyitWE5C8Z,,0.699,0.845,2,-8.072,0,0.281,0.0,0.314,0.825,169.434,282000,
Mani Sharma,En Chella Peru Apple,61qI26SnQfQttWyntdtWOL,,0.858,0.688,9,-7.23,1,0.0465,0.000137,0.307,0.608,105.984,271973,
Anirudh Ravichander,"Two Two Two (From ""Kaathuvaakula Rendu Kaadhal"")",6C8JJFoGC4dkVtAHVK3iif,,0.821,0.69,1,-4.981,1,0.187,0.00398,0.199,0.648,140.171,176345,
Anirudh Ravichander,Udhungada Sangu,24GlSNySJ9tAwkvZPuVb63,,0.449,0.802,10,-5.55,0,0.1,0.0,0.0654,0.741,86.086,209640,
Anirudh Ravichander,"Vaathi Coming (From ""Master"")",4dJrjWtAhEkW7VdPYSL1Ip,,0.649,0.947,7,-4.087,1,0.26,0.383,0.0532,0.579,164.943,228258,
Anirudh Ravichander,Don'u Don'u Don'u - The Don's Romance,2kbxGCtWSV0f1ON720Bd4O,,0.776,0.82,8,-4.405,0,0.0414,0.000361,0.242,0.773,89.982,195710,
Anirudh Ravichander,What a Karavaad,5EjVRbQFSLYyeNLlO7qGLY,,0.431,0.794,6,-5.78,0,0.428,0.0,0.85,0.448,75.028,267943,
Anirudh Ravichander,Vaathi Raid,4PML5RtrVcYAwTTS46otXB,,0.806,0.93,4,-3.404,0,0.132,1.94e-05,0.106,0.666,100.016,209500,
Anirudh Ravichander,Maari Thara Local - Here Comes Maari,7w4kFO2slzHCu1qEOMaPkl,,0.709,0.956,6,-4.695,1,0.255,1.1e-06,0.0982,0.664,94.945,230253,
Anirudh Ravichander,Aaluma Doluma,1Do2hDE0etMakAEQbyOd4L,,0.544,0.917,1,-5.853,1,0.201,1.15e-06,0.346,0.638,160.672,258032,
Anirudh Ravichander,Polakattum Para Para,2K058s9yrpoUfANaQt7Zu4,,0.758,0.796,11,-6.483,0,0.17,4.1e-05,0.29,0.919,145.475,214125,
Anirudh Ravichander,Local Boys,7jUczfUWKAfcKSQP2N8ugb,,0.68,0.86,1,-4.061,1,0.0497,0.0,0.563,0.565,90.015,274427,
Anirudh Ravichander,Karuthavanlaam Galeejaam,22cCckQ9DR4E94QhtUzSW3,,0.67,0.94,11,-4.404,1,0.308,0.0,0.346,0.475,89.951,208464,
Anirudh Ravichander,Chennai City Gangsta,7mIlbe9TP4eqC1oGIYC8Jh,,0.731,0.887,10,-7.554,0,0.245,0.0,0.707,0.435,126.972,257547,
Anirudh Ravichander,"Marana Mass - From ""Petta""",612T2qs3Xaj72F8M0bj9gL,,0.481,0.872,10,-5.5,0,0.388,6.19e-05,0.145,0.717,83.606,216000,
Yuvan Shankar Raja,Vilayaadu Mankatha,5HlKYvZ7iVQN3tcNSny6TN,,0.813,0.635,1,-5.949,1,0.0693,0.00204,0.606,0.222,97.984,363307,
Anirudh Ravichander,Thappa Dhaan Theriyum - Maari's Karuthu,4RXjmJrLbH9DNROHHaMbNc,,0.528,0.901,11,-5.66,0,0.303,0.00625,0.0478,0.661,150.983,199895,
Hiphop Tamizha,Breakup Song,1hnG8nDABfdb8qeQ7g4aKh,,0.43,0.959,5,-2.721,0,0.415,0.0,0.0617,0.482,151.911,169193,
Yuvan Shankar Raja,Taj Mahal,3D1QiJYAQ9KnNU4s7Pxfki,,0.567,0.638,3,-8.831,0,0.0529,8.21e-06,0.102,0.583,119.995,305947,
Yuvan Shankar Raja,Sollamal Thottu Chellum Thendral,54CafayhMkyEw3CXbAVgg8,,0.762,0.312,5,-10.568,0,0.0386,0.000558,0.0531,0.689,91.018,324000,
Various Artists,Mun Paniya,5Y0QVhEhFplmpgqlJ95Ai1,,0.668,0.281,5,-16.017,0,0.0517,0.0,0.11,0.487,119.95,340245,
Yuvan Shankar Raja,High On Love,6kekHWEQ4SyMe5EjYAlveP,,0.627,0.779,4,-4.944,0,0.0392,9.34e-06,0.112,0.619,149.929,240169,
Yuvan Shankar Raja,Aanandha Yaazhai,1vKbVB1nOAVxUtqmNAstLw,,0.768,0.335,10,-8.132,1,0.0378,0.0,0.105,0.65,120.011,217000,
Yuvan Shankar Raja,Iayyayo,53BDFOlAHccjfoxe06JKpc,,0.759,0.457,5,-6.339,1,0.0335,0.0,0.0848,0.57,89.998,275017,
Yuvan Shankar Raja,Kadhal Vaithu,6t2rDXyJZUD6uTp7P8e6Z4,,0.682,0.65,10,-11.799,0,0.0371,0.101,0.191,0.653,100.214,311013,
Yuvan Shankar Raja,Eno Kangal,1Pid7DPXjaGO7RvnmoyPhf,,0.784,0.786,1,-7.146,0,0.043,7.79e-06,0.0503,0.786,109.996,329827,
Yuvan Shankar Raja,Idhu Varai,6dZCuf6SGn2rh9q94JBLlv,,0.67,0.517,5,-6.963,0,0.039,2.49e-05,0.217,0.615,77.514,284480,
Yuvan Shankar Raja,Thee Pidikka,786zTT1pptWVOMCtAvTctr,,0.863,0.871,10,-4.495,0,0.0789,8.02e-05,0.157,0.764,99.983,275400,
Yuvan Shankar Raja,Aarariraro,3GVdfTliGT0h9q7LCopcBM,,0.764,0.398,5,-11.501,0,0.0457,0.00145,0.0986,0.507,135.0,286000,
Yuvan Shankar Raja,Thuli Thuli,2uqXfUERVBLa1heEoUTBlO,,0.709,0.528,7,-7.429,0,0.0309,0.00189,0.112,0.649,91.999,283347,
Yuvan Shankar Raja,Vathikuchi Pathikadhuda,1Pqx4vgG4UUd0zUpWDNYt4,,0.808,0.603,2,-10.533,1,0.0789,0.00475,0.0407,0.564,134.978,285027,
Yuvan Shankar Raja,Machaan Machaan,096wyG5zJ7oUaZqOCGmmqH,,0.627,0.682,10,-10.807,0,0.0895,0.00195,0.127,0.817,173.968,324840,
Vijay Yesudas,Dosth Bada Dosth,4ptIaLY13Xp76iqbcqiSRJ,,0.746,0.751,0,-5.549,0,0.0326,0.00564,0.123,0.9,139.973,280216,
Ravikrishna,Ninaithu Ninaithuu,0JuaXl4QvqqaSAzjx9lFN8,,0.67,0.274,0,-10.792,1,0.0361,5.15e-05,0.255,0.199,131.919,315481,
Ravikrishna,Ninaithu Ninaithu,3emoTeQOSppS1YTmv3bO5D,,0.715,0.302,2,-9.87,1,0.0371,4.26e-06,0.217,0.297,131.832,274834,
Yuvan Shankar Raja,Pani Thulli,0ySqHN8BHi53VK4lE4hm5U,,0.721,0.506,5,-9.684,0,0.0884,5.18e-06,0.0763,0.719,170.109,344819,
Yuvan Shankar Raja,Venmegam,6Z8oU8xMOie24Cflh2Sw6p,,0.803,0.426,3,-11.54,1,0.0742,2.23e-05,0.11,0.556,114.945,274853,
Yuvan Shankar Raja,Manmadhane Nee,0CkDv2V3FFhltON32OwE0x,,0.614,0.77,5,-6.622,0,0.0574,0.000144,0.405,0.423,89.91,271340,
Yuvan Shankar Raja,Sei Yedhavathu Sei,56ZHk5qi4XMFoyhQYPLI6I,,0.713,0.945,0,-4.248,1,0.0817,4.61e-05,0.354,0.711,104.986,291213,
Ab1shanth,Oru Kal,2uJAtN1IUQFTFkD47d4W8d,,0.779,0.74,0,-7.077,0,0.0328,0.496,0.13,0.372,119.997,306000,
Yuvan Shankar Raja,Arabu Naadu,7JqpYvigO9X4QY3W9QTArZ,,0.745,0.46,5,-9.92,0,0.0614,1.06e-06,0.0751,0.802,84.994,322013,
Yuvan Shankar Raja,Yedho Ondru Ennai,3c1tJAYgROZEdqRfm7Wsny,,0.858,0.447,10,-7.917,1,0.0343,9.19e-05,0.0738,0.256,119.98,213520,
Yuvan Shankar Raja,Dheivangal Ellaam,19ZQT32TiC6SrzeWj4O94f,,0.411,0.293,5,-10.393,1,0.0298,0.000591,0.0721,0.139,179.81,175333,
Yuvan Shankar Raja,Idhu Kaadhala,39uStmR57jzQn1faGRpMos,,0.721,0.584,0,-12.328,0,0.0486,0.00221,0.682,0.536,132.972,271747,
Yuvan Shankar Raja,Kadhal Valarthen,4lvTfq817mnTPF2eibBdIP,,0.711,0.647,0,-7.44,0,0.0578,1.31e-06,0.0863,0.458,122.918,448641,
Yuvan Shankar Raja,Oru Devathai,3qTNm4Mta37YmEcLeQcdw3,,0.625,0.492,0,-9.618,0,0.0332,0.000781,0.111,0.28,120.033,296760,
Yuvan Shankar Raja,Pesugiraen,1er4J1alX28pq6YXAAYJKE,,0.805,0.346,5,-10.126,1,0.06,0.000471,0.0582,0.548,149.984,330200,
Ab1shanth,Oru Paarvaiyil,1nlGaMJwjnPJhp9MMqAecJ,,0.662,0.377,0,-8.494,0,0.0303,0.000103,0.154,0.668,119.988,96000,
Yuvan Shankar Raja,Aathadi Manasudhan,19MRAxznRvejs0DNu8MhoC,,0.639,0.476,3,-7.675,0,0.043,0.0523,0.0865,0.353,160.093,309667,
Yuvan Shankar Raja,Malargale,573RYVwsiGpZMx3QI4PApx,,0.773,0.467,3,-11.329,0,0.058,0.00564,0.112,0.502,134.982,276413,
Various Artists,Nenjodu,2P6cnymlCyV6CMk2DO84sa,,0.42,0.429,6,-10.9,1,0.0419,3.36e-06,0.0633,0.3,113.277,385306,
Yuvan Shankar Raja,Para Para Para Pattampochi,6Jxd7wVisXOT306ncXCHzt,,0.795,0.604,8,-6.632,1,0.0315,0.00554,0.143,0.885,115.027,248733,
Yuvan Shankar Raja,Pogadhe,46LoYZSh8V0Ean52vPNpcC,,0.658,0.407,4,-12.007,1,0.0364,1.26e-06,0.139,0.137,80.164,330400,
Yuvan Shankar Raja,Thaakkuthe Kan Thaakkuthe,7gH4rlPy6lnGQEfWnfgXrc,,0.84,0.494,5,-9.812,1,0.0691,0.192,0.0467,0.694,99.992,244000,
Yuvan Shankar Raja,En Kadhal Solla,1vzxYeTJ9dTtyJXkNWVJDZ,,0.874,0.412,0,-5.746,0,0.0313,0.00684,0.102,0.56,105.019,293893,
Yuvan Shankar Raja,No Money No Honey,7wduEoLSXYggQqimn5LEP0,,0.691,0.934,1,-3.408,1,0.185,0.000206,0.198,0.832,79.428,324267,
Various Artists,Pulpesum Poo Pesum,53Bja74sJ56nj2BjxISJGn,,0.774,0.549,7,-13.054,1,0.0799,0.00985,0.584,0.66,91.998,320496,
Yuvan Shankar Raja,Iragai Poley,3FRLxtpSk9BxxnxdS6I4jq,,0.875,0.539,3,-8.364,0,0.0367,0.0047,0.116,0.305,115.004,317739,
Yuvan Shankar Raja,Rowdy Baby,0Tm5ER6IrGfmW0yZ5lkQli,,0.668,0.703,10,-8.192,0,0.199,0.0029,0.159,0.588,176.889,281440,
Yuvan Shankar Raja,Makka Kalanguthappa,7s7P5FlG0LQ0XBxfccAc4t,,0.831,0.455,10,-6.801,0,0.307,0.0,0.318,0.406,119.867,243500,
Yuvan Shankar Raja,Edhirthu Nill,5JZGFSGzpRkEksBPu8n1kY,,0.795,0.755,6,-6.031,0,0.0441,1.09e-06,0.047,0.606,123.962,261347,
Yuvan Shankar Raja,Madura Veeran,3eFoAIpRrhGCEISQxnoNFI,,0.677,0.551,7,-9.477,1,0.0636,0.0,0.13,0.697,157.485,229500,
Yuvan Shankar Raja,Nallamdhana,0l8PtVLV2EZKSjMeFQUAyE,,0.912,0.851,8,-3.968,1,0.108,0.00587,0.0712,0.623,123.028,373000,
